Symbol,Date,ShortVolume,ShortExemptVolume,TotalVolume,Market,Open,Close,Previous day's close change,Short Interest Ratio,Previous short delta,Previous volume delta,Open/Close change,Total Volume/Shares Outstanding
AA,20201026,535431.0,4575.0,3640636,B/Q/N,13.26,13.0,-0.034892,0.14707073159744616,0.0130965026210271,-1665168.0,-0.019607843137254888,0.019581244232105617
AAL,20201026,18416542.0,176734.0,85349599,B/Q/N,12.39,11.8,-0.06349199999999999,0.2157777214629913,0.02600384393698421,-5279650.0,-0.0476190476190476,0.16780233335676942
AAPL,20201026,20668226.0,107352.0,111850657,B/Q/N,114.01,115.05,8.7e-05,0.18478412692739032,-0.06427948448911608,29415596.0,0.00912200684150506,0.006451431246085039
ABBV,20201026,1033261.0,8368.0,7986251,B/Q/N,84.09,83.92,-0.00498,0.12937998066927775,-0.12759765667410516,3748606.0,-0.002021643477226801,0.00452521563615195
ABEV,20201026,9671108.0,5390.0,36584303,B/Q/N,2.51,2.56,0.01992,0.2643512984243543,0.17857485162449627,11217491.0,0.01992031872509971,0.0023250097699537647
ABT,20201026,1052844.0,2557.0,7297958,B/Q/N,107.57,109.0,0.011226,0.14426556031152823,0.0008502143111431271,3725014.0,0.013293669238635371,0.004121905872321794
ACB,20201026,1717619.0,3458.0,6355921,B/Q/N,4.66,4.4,-0.059829,0.2702391990082948,-0.08394941208174972,-764339.0,-0.05579399141630897,0.052299744455466986
ACI,20201026,580410.0,3263.0,2975935,B/Q/N,14.75,14.8,-0.002023,0.19503450176163123,-0.4483820425359703,1006483.0,0.0033898305084746243,0.0062962388153765675
ACOR,20201026,1151848.0,9835.0,3407824,B/Q/N,0.8256,0.8998,0.077476,0.3380010235270366,-0.1065779445558766,-60381.0,0.08987403100775199,0.07104343957398586
ACST,20201026,511315.0,2500.0,2547362,Q/N,0.2,0.2008,-0.029952,0.2007233365340301,0.2007233365340301,2547362.0,0.003999999999999976,0.026296939573420195
ACWI,20201026,1216767.0,10003.0,4995996,B/Q/N,81.51,81.05,-0.016861,0.24354843358561537,-0.5167475860695675,3586495.0,-0.005643479327689951,0.031740762388818296
ADMP,20201026,1501509.0,21668.0,3852534,B/Q/N,0.81,0.7982,0.00605,0.389745814053815,-0.022130364138465974,2239894.0,-0.014567901234567941,0.041134225607336546
ADP,20201026,558492.0,1327.0,2823398,B/Q/N,147.4,145.77,-0.022989000000000002,0.1978084563352386,0.1978084563352386,2823398.0,-0.011058344640434162,0.006568393116070677
ADXS,20201026,2582181.0,132980.0,13403750,Q/N,0.474,0.4316,-0.152562,0.19264616245453697,-0.050384281910649115,9029870.0,-0.08945147679324894,0.20238957328177085
AEO,20201026,529611.0,200.0,4891585,B/Q/N,14.4,14.09,-0.040191,0.10826981438531683,-0.12382147771130247,1914416.0,-0.021527777777777812,0.02944715978545888
AEP,20201026,613299.0,13225.0,3753494,B/Q/N,91.46,93.59,0.018611,0.16339416021445619,0.16339416021445619,3753494.0,0.023288869451126282,0.007561639720835782
AES,20201026,705491.0,1951.0,5676074,Q/N,20.39,20.58,-0.0033900000000000002,0.12429207230208768,0.12429207230208768,5676074.0,0.009318293281019996,0.008533766636952026
AESE,20201026,590403.0,2890.0,1524430,B/Q/N,1.12,1.07,-0.06140399999999999,0.3872942673655071,0.3872942673655071,1524430.0,-0.04464285714285718,0.0476935578390488
AG,20201026,638968.0,749.0,3276372,B/Q/N,10.81,10.61,-0.033698,0.1950230315727274,-0.08839921543393961,86199.0,-0.018501387604070402,0.015279624911942853
AGEN,20201026,880722.0,35452.0,3564150,B/Q/N,3.93,3.65,-0.073604,0.24710576154202263,0.24710576154202263,3564150.0,-0.07124681933842245,0.01942923274228922
AGG,20201026,1880773.0,100.0,4962531,B/Q/N,117.65,117.63,0.001362,0.37899471056200956,0.09103662102531668,1083786.0,-0.0001699957501063343,0.0071983333333333335
AGNC,20201026,1341808.0,7653.0,6125191,B/Q/N,14.1,14.09,-0.007047,0.21906386266158884,0.011425749929123152,1808156.0,-0.0007092198581560132,0.011026106332435632
AIG,20201026,475651.0,0.0,6021603,B/Q/N,31.87,31.26,-0.034589,0.07899076043372504,-0.060194995261900905,1646184.0,-0.019140257295261982,0.0069902089992046985
AIHS,20201026,829921.0,14578.0,2264619,B/Q/N,1.12,1.12,-0.034483,0.3664726826013559,-0.5150042283696867,-602392.0,0.0,0.05222972176040408
AKBA,20201026,4054572.0,157905.0,10662597,B/Q/N,3.1,2.84,-0.10691800000000001,0.38026120653345524,0.31804862028503056,-10943015.0,-0.08387096774193556,0.07439847833696851
ALRN,20201026,1366795.0,70251.0,5511933,B/Q/N,1.64,1.405,-0.26052600000000004,0.2479701767057038,0.2479701767057038,5511933.0,-0.1432926829268292,0.13823082506122217
AM,20201026,712746.0,3599.0,3808948,B/Q/N,6.64,6.48,-0.021147999999999997,0.18712410880904648,-0.09133679477347775,232252.0,-0.024096385542168565,0.00799196708427856
AMAT,20201026,394411.0,65089.0,6715421,B/Q/N,60.325,59.51,-0.023626,0.05873213310081379,-0.16112816803044916,195540.0,-0.013510153336096226,0.007353057853175471
AMC,20201026,3119820.0,38469.0,10458790,B/Q/N,2.92,2.75,-0.074074,0.29829645685590783,-0.13472309681707711,3833334.0,-0.05821917808219176,0.1817352557124079
AMD,20201026,17972143.0,24013.0,69423675,B/Q/N,82.55,82.23,0.003294,0.2588762839189945,0.11045150799996659,22940701.0,-0.003876438522107731,0.05913144929992833
AMRN,20201026,636054.0,500.0,4098902,B/Q/N,5.0,4.86,-0.024096000000000003,0.15517667902282123,-0.015155423621379088,1263905.0,-0.027999999999999935,0.01063004810822516
AMWL,20201026,738821.0,1487.0,2353062,B/Q/N,32.26,30.04,-0.076261,0.3139828019831182,0.02853445201678445,787700.0,-0.0688158710477371,0.011874290936038963
AMZN,20201026,966760.0,8324.0,5901151,B/Q/N,3198.74,3209.23,0.001507,0.1638256672300031,0.009341445118126318,2441309.0,0.0032794162701564483,0.0117813394391732
ANGI,20201026,762442.0,3.0,2778007,B/Q/N,10.93,10.84,-0.022543,0.2744564718519428,0.10559616792352453,383430.0,-0.008234217749313802,0.03746493672420096
APA,20201026,3240457.0,66774.0,13881294,B/Q/N,9.07,8.56,-0.077586,0.23344055676653777,-0.06670006500162914,5188472.0,-0.0562293274531422,0.036775667425679594
APHA,20201026,1208756.0,572.0,4966737,B/Q/N,4.54,4.57,0.004396,0.24337024489116296,-0.016830669076529553,990010.0,0.006607929515418557,0.0171656765903828
APPS,20201026,417478.0,11331.0,3432440,B/Q/N,33.54,31.71,-0.06322,0.12162718066448358,0.01761224164196455,173860.0,-0.054561717352414975,0.03919039998472775
APTO,20201026,331377.0,11633.0,2671785,B/Q/N,5.1,4.75,-0.06862700000000001,0.12402831814685687,0.12402831814685687,2671785.0,-0.0686274509803921,0.03054036831698936
AR,20201026,2013257.0,6822.0,8767377,B/Q/N,3.96,3.72,-0.06766899999999999,0.2296304812716506,0.047595275852194086,1184624.0,-0.060606060606060545,0.03264722275684442
ARKK,20201026,351081.0,1046.0,2342242,B/Q/N,98.16,97.2,-0.019964,0.1498910018691493,-0.04933613309442342,469470.0,-0.009779951100244435,0.02269614341085271
ARLP,20201026,442063.0,3936.0,1826788,B/Q/N,3.24,3.36,0.076923,0.24198921823440925,0.24198921823440925,1826788.0,0.03703703703703693,0.014362080700533249
ARTL,20201026,1077240.0,36170.0,2917373,B/Q/N,0.5704,0.59,0.035088,0.36925000676978914,0.13238232248516923,120056.0,0.03436185133239823,0.19305536870482234
ATUS,20201026,191579.0,0.0,10409160,B/Q/N,27.4,27.1,-0.019537,0.01840484726913603,0.01840484726913603,10409160.0,-0.010948905109488948,0.02656055041453457
ATVI,20201026,231200.0,908.0,4235527,B/Q/N,80.75,80.49,-0.006787,0.05458588742321794,-0.02790004316582883,-67425.0,-0.0032198142414861315,0.005487343344147846
AUY,20201026,3199163.0,7700.0,15377338,B/Q/N,5.75,5.67,-0.022414,0.20804400605618475,-0.03316029882375565,4050007.0,-0.013913043478260882,0.016158368920123067
AVGR,20201026,994021.0,13000.0,2434499,Q/N,0.2927,0.2795,-0.038528,0.4083061853794148,0.17431046871854072,305319.0,-0.045097369320122954,0.02866778223578624
AVTR,20201026,587796.0,0.0,4557369,B/Q/N,24.64,24.73,-0.006827,0.12897704794147677,0.03645001946397024,-6631848.0,0.003652597402597397,0.00790350680361399
AXGT,20201026,681240.0,2566.0,3040244,B/Q/N,3.54,3.81,0.08857100000000001,0.22407412036665478,0.22407412036665478,3040244.0,0.07627118644067797,0.06434415740246892
AXP,20201026,711065.0,36802.0,5731514,B/Q/N,99.77,96.88,-0.040602,0.1240623332683127,0.0664947764926253,-3184098.0,-0.028966623233436913,0.007118468404040091
AYTU,20201026,802936.0,14635.0,2352204,B/Q/N,0.9866,1.02,0.030095,0.3413547464420603,-0.11911860659952939,943319.0,0.033853638759375616,0.01869241420892208
AZN,20201026,1035056.0,5718.0,6021982,B/Q/N,52.87,53.07,0.020577,0.17187962368535808,0.17187962368535808,6021982.0,0.003782863627766273,0.004588889037898261
BA,20201026,3046679.0,17363.0,16151140,B/Q/N,164.95,160.83,-0.039018000000000004,0.18863553903934954,-0.08276290842999312,6141547.0,-0.024977265838132624,0.02861400675148644
BABA,20201026,1783486.0,6634.0,9350118,B/Q/N,309.92,306.87,-0.009840999999999999,0.19074475851534708,-0.01621553505054507,3121329.0,-0.00984124935467221,0.00043197403154584765
BAC,20201026,6786337.0,53316.0,59450201,B/Q/N,24.47,24.54,-0.014458,0.11415162414673753,-0.0073518779446735405,8453531.0,0.0028606456885982953,0.006861672454756169
BB,20201026,685554.0,0.0,3772836,Q/N,5.03,4.88,-0.046875,0.18170787174422637,0.18170787174422637,3772836.0,-0.02982107355864818,0.006751003638557262
BBBY,20201026,553320.0,1719.0,4892388,B/Q/N,24.7977,24.73,-0.024842,0.11309814348330509,-0.05357500843192957,-555874.0,-0.002730091903684557,0.0388259435680144
BBD,20201026,1846676.0,7592.0,21514089,B/Q/N,4.0,4.04,0.01,0.08583565866999993,-0.11808983568550244,-4462359.0,0.010000000000000009,0.004850862293156981
BBEU,20201026,148255.0,0.0,2942381,Q/N,22.98,22.83,-0.021012,0.050386064890984544,0.03326785146414446,-441617.0,-0.006527415143603226,0.01350955463728191
BBI,20201026,1434938.0,34256.0,4672696,B/Q/N,0.53,0.5201,0.002313,0.30708995406506223,0.23873181120921053,-10817324.0,-0.018679245283018904,0.1429739300536923
BCRX,20201026,924493.0,10660.0,5064010,B/Q/N,3.64,3.84,0.03504,0.18256144833837215,-0.11053309000907488,1965955.0,0.05494505494505487,0.028680611449945787
BCS,20201026,792553.0,2637.0,4751992,B/Q/N,5.8,5.74,-0.015437000000000001,0.16678331950053787,0.060835114723807635,-204411.0,-0.010344827586206829,0.0002738420068108582
BE,20201026,795347.0,11213.0,4772899,B/Q/N,16.0,15.67,-0.046257,0.16663813753444184,-0.13155605373330392,-771099.0,-0.020625000000000004,0.04626602273624251
BEN,20201026,695662.0,500.0,4765129,B/Q/N,22.9,22.84,-0.016365,0.14599017151476906,0.03794085478608099,1547154.0,-0.002620087336244486,0.009619592966613745
BEST,20201026,1036287.0,1970.0,4148603,B/Q/N,2.84,2.97,0.03125,0.24979179738336013,0.24979179738336013,4148603.0,0.04577464788732406,0.016742829481653294
BHC,20201026,485036.0,4292.0,3129358,B/Q/N,18.5,17.83,-0.028866999999999997,0.15499536965729072,0.03131024593357491,-57824.0,-0.03621621621621631,0.008815262806753798
BIL,20201026,2079103.0,0.0,3162437,Q/N,91.52,91.53,0.0,0.6574369702858903,0.6574369702858903,3162437.0,0.00010926573426579017,0.021218072027788908
BILI,20201026,360728.0,138168.0,2775270,B/Q/N,43.78,45.0,0.012601,0.12997942542527394,0.10024117539034522,-1984425.0,0.027866605756052966,0.010589770429130197
BK,20201026,271042.0,615.0,4531188,B/Q/N,37.17,36.73,-0.024954,0.05981698397859458,0.05981698397859458,4531188.0,-0.01183750336292722,0.00511342277031968
BKLN,20201026,1865134.0,0.0,6941856,B/Q/N,21.71,21.63,-0.003685,0.26867944250067993,-0.04244580994534225,4570557.0,-0.0036849378166744287,0.03507759474482062
BLMN,20201026,779979.0,37680.0,5652198,B/Q/N,16.1,15.23,-0.063346,0.13799569654141627,0.09247502107717778,-6080888.0,-0.054037267080745396,0.06456210708531968
BMY,20201026,375592.0,1337.0,7484139,B/Q/N,59.82,59.67,-0.0076500000000000005,0.05018506470817819,-0.005721091724483859,147845.0,-0.0025075225677030854,0.0033204773926374313
BND,20201026,1166473.0,0.0,4177001,B/Q/N,87.8117,87.83,0.001482,0.2792608859801566,-0.14949949504188642,939603.0,0.00020840047510749056,0.005801204816482686
BNDX,20201026,703402.0,0.0,2310365,B/Q/N,58.29,58.32,0.000858,0.3044549237890983,-0.019380717310697737,66276.0,0.0005146680391147905,0.004041320723479996
BNGO,20201026,1420648.0,57908.0,4181560,B/Q/N,0.5447,0.5444,0.014914,0.3397411492361702,-0.5700517009114745,2839826.0,-0.0005507618872773398,0.030196119592537683
BNTX,20201026,547562.0,2604.0,2879921,B/Q/N,88.22,82.93,-0.064945,0.19013090984092967,0.19013090984092967,2879921.0,-0.05996372704602122,0.012091695944873453
BOXL,20201026,752950.0,17683.0,2080391,B/Q/N,1.5,1.43,-0.065359,0.36192715696232103,0.36192715696232103,2080391.0,-0.04666666666666671,0.04118388054675025
BP,20201026,1923400.0,1922.0,19148615,B/Q/N,16.02,15.8,-0.015576000000000001,0.10044590692329446,-0.003928879757050724,3798998.0,-0.013732833957552988,0.0009448346536977735
BRFS,20201026,628606.0,700.0,8218410,B/Q/N,3.19,3.25,-0.006116,0.07648754442769344,0.07648754442769344,8218410.0,0.018808777429467103,0.010115299230419213
BRK/B,20201026,466265.0,6791.0,0,B/Q/N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSGM,20201026,819094.0,66287.0,3268417,B/Q/N,2.92,3.03,-0.396414,0.25060878094808586,0.25060878094808586,3268417.0,0.037671232876712285,0.10966512316258022
BSV,20201026,530444.0,0.0,1429334,B/Q/N,82.92,82.9,0.0,0.3711127000407183,0.3711127000407183,1429334.0,-0.000241196333815678,0.00431415604035345
BSX,20201026,774773.0,6419.0,9594496,B/Q/N,36.69,36.86,-0.00834,0.08075181854263111,0.020798226284967435,-2818088.0,0.004633415099482194,0.006706273770411094
BTG,20201026,1085430.0,540.0,5175733,B/Q/N,6.71,6.54,-0.031111,0.20971522294523307,-0.09789077618450884,1636553.0,-0.02533532041728762,0.0049515385781265416
BVXV,20201026,1631461.0,86718.0,6536774,B/Q/N,4.3,3.9,-0.25,0.2495819803468806,0.2495819803468806,6536774.0,-0.09302325581395347,0.025004911739612914
BX,20201026,690208.0,8779.0,3792653,B/Q/N,54.14,52.84,-0.032943,0.18198553888267657,0.18198553888267657,3792653.0,-0.024011821204285133,0.005651813005296871
BXRX,20201026,481423.0,18025.0,2375616,B/Q/N,1.43,1.29,-0.116438,0.20265185955979417,0.20265185955979417,2375616.0,-0.09790209790209783,0.12928801077835472
BYND,20201026,397322.0,2243.0,2731482,B/Q/N,171.42,164.54,-0.041867999999999995,0.14546023001432923,-0.09320001452935206,1021767.0,-0.040135340100338326,0.043742403380577416
C,20201026,3946004.0,13595.0,24928127,B/Q/N,43.36,43.26,-0.015700000000000002,0.15829524616911653,0.04713800454980038,6451562.0,-0.0023062730627306603,0.011973163784822285
CARR,20201026,400691.0,590.0,5197125,B/Q/N,34.45,33.71,-0.034927,0.07709858816172403,-0.010827182896046297,124710.0,-0.021480406386066818,0.006000156081121951
CAT,20201026,548998.0,3770.0,4506577,B/Q/N,166.64,163.2,-0.031971,0.12182150665571674,0.12182150665571674,4506577.0,-0.020643302928468544,0.008322294147582603
CCC,20201026,1013582.0,0.0,3140162,B/Q/N,29.1,29.5,0.007514,0.3227801622973592,0.3227801622973592,3140162.0,0.013745704467353903,0.008106428591317431
CCEP,20201026,256680.0,0.0,2336580,B/Q/N,38.66,38.29,-0.018959999999999998,0.10985286187504814,0.10985286187504814,2336580.0,-0.009570615623383277,0.005144798483733925
CCIV,20201026,254487.0,0.0,2394804,Q/N,9.65,9.65,0.002077,0.10626631657538571,0.10626631657538571,2394804.0,0.0,0.011569101449275362
CCL,20201026,9672466.0,182042.0,49748360,B/Q/N,14.75,14.03,-0.08658899999999999,0.19442783641510997,0.03938602132692587,24138585.0,-0.04881355932203394,0.06904043730685917
CDEV,20201026,1499284.0,700.0,3817205,B/Q/N,0.65,0.6115,-0.073485,0.3927701027322347,0.14062243068332425,1648345.0,-0.0592307692307692,0.013715702363123456
CEI,20201026,1014244.0,44569.0,2463375,B/Q/N,0.8501,0.8031,-0.060372,0.4117294362409296,-0.04764495281087877,366225.0,-0.05528761322197381,0.098535
CFG,20201026,601928.0,837.0,4478551,Q/N,28.8,28.36,-0.026432999999999998,0.1344023993474675,0.05322733606618088,84677.0,-0.015277777777777822,0.010486614979463328
CGC,20201026,635425.0,41576.0,5191979,B/Q/N,19.55,18.53,-0.06082099999999999,0.12238589562862254,-0.1762330760369751,82960.0,-0.05217391304347824,0.013984294948374956
CHGG,20201026,784660.0,2984.0,3912089,B/Q/N,87.03,86.69,-0.000807,0.20057314646982724,-0.20324328030140007,2009524.0,-0.003906698839480678,0.031469355148136244
CIDM,20201026,862660.0,3481.0,3731552,B/Q/N,0.594,0.555,-0.034783,0.23117994871838848,0.23117994871838848,3731552.0,-0.06565656565656552,0.030675200207866696
CIT,20201026,451687.0,212.0,3825565,B/Q/N,30.67,30.39,-0.029073,0.11807066407184298,-0.082775796616806,332668.0,-0.009129442451907438,0.03882778636244144
CLDR,20201026,861006.0,4435.0,4603332,B/Q/N,10.2,9.76,-0.057915,0.18703973556545564,0.06596285532946036,1935143.0,-0.043137254901960735,0.014885585187694598
CLF,20201026,1895048.0,9395.0,12012107,B/Q/N,8.59,8.52,-0.017301,0.15776149846151055,0.04648696720546029,-9810308.0,-0.00814901047729922,0.030090593874865176
CLNY,20201026,1471609.0,14100.0,9337644,B/Q/N,3.26,3.38,0.03681,0.15759960435416043,0.15759960435416043,9337644.0,0.03680981595092028,0.019365528256212496
CLSN,20201026,1429992.0,14504.0,4279054,B/Q/N,0.55,0.63,0.125402,0.3341841444394018,0.3341841444394018,4279054.0,0.14545454545454536,0.11833739032704292
CLVS,20201026,1065609.0,18932.0,3303408,B/Q/N,5.49,5.24,-0.06093200000000001,0.32257868237892506,0.1696044781719736,-784778.0,-0.04553734061930783,0.03745232688258227
CMCSA,20201026,837692.0,4447.0,15634591,B/Q/N,44.71,43.77,-0.028628,0.0535793996785717,-0.06515031734511965,5105441.0,-0.02102437933348239,0.0034296490413652353
CNK,20201026,1002795.0,14982.0,8547142,B/Q/N,9.04,8.66,-0.074786,0.11732518308459132,0.019398783628572655,-2417940.0,-0.04203539823008839,0.07263407379710046
CNP,20201026,278180.0,17317.0,4626300,B/Q/N,21.85,22.13,-0.004497999999999999,0.060130125586321685,0.060130125586321685,4626300.0,0.012814645308924373,0.008491444352670434
CNX,20201026,821980.0,1877.0,6977923,B/Q/N,11.28,10.62,-0.06842100000000001,0.1177972299207085,-0.10324887425387137,-896570.0,-0.058510638297872355,0.031081661414291955
CODX,20201026,3223264.0,26349.0,9242271,B/Q/N,12.56,14.04,0.126806,0.3487523791501028,0.3487523791501028,9242271.0,0.11783439490445849,0.32910895455278194
COF,20201026,497551.0,1896.0,5111875,B/Q/N,76.63,74.95,-0.038979,0.09733238782247218,-0.020602070992100624,-2499980.0,-0.021923528644134056,0.01117594009619589
COG,20201026,813213.0,53.0,4664999,B/Q/N,19.85,19.34,-0.017276,0.17432222386328486,0.03804461845232596,-1016360.0,-0.02569269521410587,0.011704050360735593
COP,20201026,1554679.0,1360.0,11522826,B/Q/N,31.76,30.32,-0.068224,0.13492167633183041,-0.00678528064242509,-3811714.0,-0.04534005037783379,0.010789595151721882
COTY,20201026,2325368.0,7027.0,9347024,B/Q/N,3.32,3.16,-0.067847,0.2487816442966232,0.07364070444365775,3046464.0,-0.04819277108433726,0.012216303161677529
CPRI,20201026,382624.0,3117.0,4782244,B/Q/N,22.3,22.34,-0.007993,0.08000930107288545,0.08000930107288545,4782244.0,0.001793721973094132,0.03180853002849059
CRBP,20201026,860944.0,282.0,2406470,B/Q/N,1.02,0.9637,-0.045842,0.3577621994041064,-0.0846075905849421,-77210.0,-0.055196078431372565,0.029450583190007006
CRM,20201026,497750.0,5206.0,5864144,B/Q/N,245.3,241.98,-0.034089,0.08488024850685795,-0.018289669386054974,2704977.0,-0.013534447615165191,0.0064441142857142855
CRON,20201026,376178.0,4623.0,2056118,B/Q/N,5.79,5.53,-0.051458000000000004,0.18295545294579396,0.0076270068231321375,-408137.0,-0.044905008635578544,0.005876530177357393
CRWD,20201026,688180.0,3441.0,3623763,B/Q/N,134.01,133.08,-0.01728,0.18990756293940855,-0.24460300307630403,1670425.0,-0.0069397806133869,0.01965055375482085
CSCO,20201026,3378471.0,19249.0,29146548,B/Q/N,38.4,37.67,-0.029624,0.11591324639885313,-0.0004509952228204245,13591950.0,-0.019010416666666585,0.0069050966526498355
CSCW,20201026,471468.0,9112.0,1657613,B/Q/N,0.607,0.6063,-0.041877000000000004,0.2844258581466241,0.2844258581466241,1657613.0,-0.0011532125205931366,0.030604829664946025
CTIB,20201026,627323.0,33512.0,1981405,B/Q/N,2.12,1.84,-0.119617,0.31660513625432457,0.31660513625432457,1981405.0,-0.1320754716981132,0.4155253937719163
CTRM,20201026,1676887.0,69947.0,5754013,Q/N,0.1487,0.1427,-0.059941,0.29142912954836914,-0.16359443788686528,2133339.0,-0.040349697377269705,0.043852669812182964
CTSH,20201026,656958.0,1091.0,6195658,B/Q/N,73.2,72.71,-0.019023,0.10603522660547113,0.10603522660547113,6195658.0,-0.006693989071038376,0.011426028182884126
CTXR,20201026,480831.0,44340.0,1801777,B/Q/N,1.14,1.02,-0.10526300000000001,0.26686487839505113,0.26686487839505113,1801777.0,-0.10526315789473675,0.03247859941579595
CVE,20201026,7702340.0,717489.0,33619289,B/Q/N,3.36,3.4,-0.08355800000000001,0.22910478564850079,0.22910478564850079,33619289.0,0.011904761904761916,0.027357891114369655
CVS,20201026,694264.0,6498.0,7551482,B/Q/N,59.91,59.56,-0.011452,0.09193745015879003,0.019716274184547897,744088.0,-0.005842096478050314,0.005770201033702478
CVX,20201026,1311822.0,22883.0,9710860,B/Q/N,71.73,70.94,-0.022461000000000002,0.13508813843470094,0.045072855464847586,984153.0,-0.01101352293322189,0.00504446648852498
CXO,20201026,404675.0,0.0,4394044,B/Q/N,46.12,43.79,-0.067703,0.09209625574982863,0.02410721496128615,-1382284.0,-0.050520381613182966,0.022383734537720374
DAL,20201026,2726371.0,13981.0,16558336,B/Q/N,33.5,31.93,-0.060882,0.1646524747414233,-0.08439889237835255,1325362.0,-0.046865671641791055,0.025964317701016995
DB,20201026,415950.0,0.0,4411538,B/Q/N,9.65,9.54,-0.011399,0.09428684508667952,0.02209918915997569,315062.0,-0.011398963730570073,0.0021345052022548284
DDD,20201026,2055920.0,110867.0,8613174,B/Q/N,7.4,6.38,-0.167102,0.23869481796141584,-0.17756736627953507,3313603.0,-0.1378378378378379,0.07110386432656218
DDOG,20201026,656234.0,302.0,3296132,B/Q/N,100.65,99.76,-0.022727,0.1990921480086356,0.01771479867318493,349022.0,-0.008842523596621962,0.01736652450466528
DFEN,20201026,466706.0,13737.0,3249340,B/Q/N,11.21,10.72,-0.078246,0.14363101429828826,0.14363101429828826,3249340.0,-0.04371097234611955,0.16536080583405569
DFS,20201026,834127.0,1041.0,4362638,B/Q/N,66.57,65.88,-0.031176,0.19119784864112035,-0.022997952137960853,-140102.0,-0.010365029292474055,0.014256986928104575
DGRO,20201026,864432.0,1849.0,1994834,B/Q/N,40.8,40.45,-0.019156,0.43333530509305535,-0.2059029887920027,615982.0,-0.008578431372548882,0.006708706911047587
DHT,20201026,655123.0,2536.0,2912110,B/Q/N,5.02,4.97,-0.013889,0.22496505969898115,0.22496505969898115,2912110.0,-0.009960159362549766,0.017049991262209546
DHY,20201026,921294.0,0.0,3766378,B/Q/N,2.11,2.08,-0.014218,0.2446100736569723,-0.08205789980524203,2343049.0,-0.014218009478672893,0.03638752328070219
DIA,20201026,764861.0,4942.0,5140625,B/Q/N,280.14,277.0,-0.022376,0.14878755015197567,0.14878755015197567,5140625.0,-0.011208681373598867,0.06220288800000126
DIS,20201026,1239001.0,17367.0,8578901,B/Q/N,127.11,124.06,-0.033424,0.14442421004741748,-0.0036285251597677204,3140940.0,-0.023994964990952695,0.0047474267732720045
DKNG,20201026,5849007.0,43901.0,32577887,B/Q/N,42.15,39.69,-0.071362,0.17953917637445302,-0.15215292408505746,9537281.0,-0.058362989323843435,0.08612977822385569
DNKN,20201026,1616689.0,21012.0,14859558,B/Q/N,104.63,103.1,0.161167,0.10879791983045525,0.10879791983045525,14859558.0,-0.01462295708687758,0.1806096917946139
DOCU,20201026,525328.0,7251.0,2982805,B/Q/N,218.0,220.17,0.001592,0.17611878751711896,-0.19919790755808592,806816.0,0.009954128440366914,0.016108912527147627
DOW,20201026,747529.0,3712.0,4026350,B/Q/N,47.94,47.15,-0.028436,0.18565921988898135,-0.14074005773794626,903310.0,-0.01647893199833123,0.005432780281828302
DPW,20201026,625776.0,5038.0,1967453,B/Q/N,1.92,1.95,0.015625,0.3180640147439354,-0.11204650976375868,701218.0,0.015625000000000014,0.17789522006051384
DSS,20201026,38937949.0,305062.0,119930094,B/Q/N,5.54,6.82,0.6881189999999999,0.3246720460337503,0.3246720460337503,119930094.0,0.23104693140794227,23.445923202296537
